315019,127683.15540864877,0.4053189026968176,0
37321825,10795570.672670659,0.2892562374072184,17
96238214,95684290,0.9942442406506006,18
173106985,124987302.7512207,0.7220234512848843,19
211188671,146290869.40039062,0.6927022586376834,20
177123811,113725647.27294922,0.6420686559919898,21
125898398,81434842.52612305,0.6468298550242318,22
232777415,154501820.3289978,0.6637320047952152,23
105408896,52574516.41002619,0.49876735650495946,24
116229128,64738845.458281666,0.5569932991175987,25
87677403,41769567.24890812,0.4764005983264367,26
21244402,6997653.448712673,0.3293881112169066,27
42167748,16008930.690191507,0.3796486995272194,28
36548684,10762354.969713483,0.2944662787232909,29
148274584,84133632.17145753,0.567417759010253,30
335743102,140915529.87450475,0.41971236053720845,31
71929801,43668302.90722656,0.6070961173273169,32
