2190,179.93500137329102,0.08216210108369452,0
20395078,20744600.82232666,1.017137606550299,33
41575358,34980710.87887955,0.8413808698623725,34
6294837,2062774.1044834703,0.32769301325569994,35
89090100,54854064.758255005,0.6157144818364219,36
17922604,15840807.28168726,0.8838451868761514,37
2809196,68932.41722106934,0.024538130205606634,38
24040,213.11932563781738,0.00886519657395247,40
20159,17521.937255859375,0.8691868275142306,41
1245663,587391.6611328125,0.47154941676264966,42
3743585,259913.59679973125,0.06942906246278133,43
2991397,410527.2521972656,0.13723596439966532,44
3946777,200398.9185473323,0.050775333530962675,45
14371264,7201506.429748535,0.5011045952359191,46
