1740029,678533.3397525325,0.38995519025977876,47
1051910,449932.6763745677,0.4277292509573706,48
1105157,380080.355049137,0.34391525823854624,49
1218065,502741.5718548293,0.41273788496905284,50
17366707,10731275.635446463,0.617922305906725,51
759055,253741.03416137584,0.3342854393441527,52
36994772,18499264.787570167,0.5000507852182511,53
12430552,4244850.836416073,0.34148530462815113,54
614448,209255.4936051434,0.3405585071562498,55
2101710,903155.318829082,0.4297240431977209,56
1130773,389420.1260005515,0.3443839974960063,57
850201,355818.213973172,0.4185106980269042,58
4541359,2026890.570565857,0.4463180670292432,59
1640039,833378.7243759837,0.5081456748138207,60
646424,291181.9961039284,0.4504504722967099,61
9237914,920141.4467500206,0.09960489421638052,62
1211149,620446.5087426258,0.5122792560970003,63
