354886,122678.70348992641,0.3456848212945183,0
50153540,6771944.993007988,0.13502426734001205,33
63682901,19868193.95221901,0.31198632035024615,34
40771469,10331273.830499649,0.2533946920210221,35
161914965,32930635.000570297,0.20338228156100516,36
110361928,13595180.208372295,0.12318723000537192,37
42268309,4199631.112331561,0.09935649690484569,38
45196491,9979907.424804678,0.22081155425992424,39
29219187,2317266.7810517615,0.07930634007892695,40
51822480,5725005.437428143,0.1104733975955636,41
44040694,3839594.8689002106,0.08718288746540212,42
63461559,4336181.42519689,0.06832768519280924,43
81590201,4239984.785297848,0.05196683833758233,44
69341055,3772320.6329376493,0.05440241186029906,45
66184279,8957240.54868013,0.13533788815135586,46
