3,-0.762102730595,-2.9274030501,2427,8,8
6,-0.634962255209,-2.21904021985,1003,9,9
9,-1.34081082698,0.664425738311,6,7,7
12,0.328604526355,-3.2259854876,352,9,9
15,0.345013293838,-0.850306609746,147,6,6
18,-2.18427089053,-2.22293786987,134,8,8
21,0.130922150632,-3.60405182475,1392,9,9
24,0.130619407119,-3.60813516968,187,8,8
27,-1.48415109261,-1.14626842867,1076,9,9
30,0.232401032816,-1.34786098369,969,8,8
33,-2.780771886,0.388544567663,22,7,7
36,-1.49496444242,0.474652469801,1010,9,9
39,0.457228921413,-3.58016630291,259,8,8
42,-2.68218731897,-0.147456075217,1486,9,9
45,2.04170686809,-1.46062714767,746,9,9
51,0.35280784285,0.0842783027621,12,6,6
54,-2.65610415212,-0.701872529011,837,9,9
57,0.352892270796,0.0843115784635,765,9,9
60,-2.47231402356,-1.08699929484,144,8,8
63,-2.69657136693,-0.563065919258,1024,8,8
66,0.0752776220539,-1.95736589538,26,5,5
72,-3.05537528049,-0.811844492355,1349,9,9
75,-2.18343172111,-0.66585203664,163,8,8
78,-1.79270438006,-0.788916091577,168,8,8
81,-2.41532712708,-0.611997695144,1297,9,9
84,-2.87508462184,-0.399710869637,258,8,8
87,-0.577537272334,-3.71667654084,239,8,8
90,-1.69568658447,0.233688853692,138,8,8
96,-1.41718970948,1.1798229917,160,8,8
99,-2.06008982705,1.57696185263,1661,9,9
102,-0.57535787729,-3.5593038092,2505,9,9
105,-1.59155500576,0.917132511188,949,9,9
108,-1.66471961337,3.13746437481,127,9,9
111,-2.97007996836,-0.531086790668,1589,9,9
114,-0.433201252886,-1.44877622519,196,8,8
117,-0.366453550539,-0.678320377428,98,7,7
120,-2.85604087008,-0.201724859145,702,7,7
123,-1.72657805672,0.63356588139,185,7,7
126,-2.64150340184,-0.701578967785,2373,9,9
129,-2.83190462014,-0.422884212892,167,8,8
132,-0.760710133434,-0.392781337179,1482,8,8
135,-2.62845531989,0.239564636245,778,9,9
138,0.981905172392,-1.81281609392,251,8,8
141,-2.41964933499,-0.656503339226,169,9,9
144,-0.34837860933,-2.66053776499,831,9,9
147,-1.12611276818,-1.75373039643,202,9,9
150,-1.46044405183,0.589235674427,603,8,8
153,0.246398361261,-2.94289189585,444,9,9
156,-1.05477268505,-1.94824528879,125,7,7
165,-1.46242038206,0.503973671602,32,8,8
168,-0.900584006048,-3.13508551871,192,8,8
171,-2.62151339531,-0.700091466203,2368,9,9
174,-3.10924981832,0.437167885139,175,8,8
177,-2.13569336135,2.18507263977,212,8,8
180,0.352958535995,0.0843336836035,2,5,5
183,-2.0905207055,0.992917194547,1050,9,9
186,-0.0368398859146,-3.46946328558,619,9,9
189,-2.1706200615,-0.934524533035,2425,9,9
192,-0.250598534927,-2.84008626297,760,8,8
195,-1.65063377147,-0.955882042275,233,8,8
198,-1.65626645383,-1.21494238897,114,7,7
201,-2.18117670101,-0.965569557513,1788,8,8
204,-1.49882374756,-1.36003391896,517,8,8
207,-1.85695405994,1.34811804557,765,9,9
210,-1.37198869201,-1.71977912747,467,9,9
213,-2.80526121267,-0.605598975383,869,9,9
216,-1.79334084266,-2.72005238494,3141,9,9
219,-2.98933656089,0.396029752154,3735,9,9
222,-2.70191058181,-0.0297410568823,2981,9,9
225,-1.02538951494,0.103089811216,316,8,8
228,-1.94110884393,-0.929230868451,496,9,9
231,-2.39117057957,-0.821328121046,2761,9,9
234,-0.430994864247,-2.236139247,712,8,8
237,-0.576078216268,-0.717272526361,360,8,8
240,-2.05814098618,0.648532983814,303,8,8
243,-2.43304430846,0.73675213833,696,8,8
246,-0.778867677073,-2.13188670559,204,8,8
249,-2.29640465339,-0.828870412124,98,8,8
252,-2.1504921929,1.58419038429,64,8,8
255,-1.12635956434,-2.93844832319,707,9,9
258,-1.03623939017,0.836200649799,19,7,7
261,-1.91190783778,1.61912530379,36,8,8
264,-1.84323893283,0.264510163613,2220,9,9
267,-0.321732127822,-1.85916769188,228,8,8
273,-1.48763343678,0.732390512883,2587,8,8
276,-1.41825778612,-1.81594672256,184,8,8
279,0.352968297443,0.0843363828251,47,6,6
282,-1.09461011821,-1.48818866435,62,8,8
285,0.352933189492,0.0843226626839,15,6,6
288,1.76682730383,-2.26117109457,109,8,8
291,-0.534301077021,-0.727666301255,1070,9,9
294,-2.24991144083,-1.15444799952,207,8,8
297,-3.16111257303,1.35655855116,292,9,9
300,-1.03123222212,-2.54406458913,936,9,9
306,0.310739780623,-3.38613078334,178,8,8
309,0.014722219579,-1.15570062715,2842,9,9
312,-0.967392360318,-3.23140729194,2027,9,9
315,-2.5491927647,1.08456717921,141,8,8
318,-0.557346686656,-0.707736124048,1089,9,9
321,0.352729331126,0.0842486630208,488,9,9
324,-0.685975954541,-0.730255834537,610,9,9
327,-1.99892493403,-0.559366503788,234,8,8
330,-0.432887091205,-2.20891530039,42,8,8
333,-2.63997439574,-0.578918718745,1162,9,9
336,-1.55520498254,0.834568684345,407,8,8
339,-0.796425231939,0.197911972694,930,9,9
342,-2.61851955179,-1.02783991198,699,9,9
345,0.352815022771,0.0842788247211,3204,8,8
348,-0.12874303386,-3.463493599,352,6,6
351,-2.04307054351,1.67437282699,4985,9,9
354,-1.01937848456,3.10547771138,147,7,7
357,2.12339505673,-1.44170041441,248,8,8
360,-0.59302979471,-3.70388708099,2251,9,9
363,-1.54224097897,0.875713063638,390,8,8
366,-0.272811402557,-0.794521581536,2426,9,9
369,-0.848885256105,-1.3031724658,54,7,7
372,-0.827547485336,-2.81264744459,346,8,8
375,-2.73122282854,0.48335993015,192,8,8
378,1.220692711,-1.37897530208,75,8,8
381,-1.09162672165,1.25806181981,118,7,7
384,-0.769588513407,0.0146218066179,426,7,7
