10,-3.48231123516,-3.53907548278,173,8,8
20,-3.19985505726,-1.37758967788,406,9,9
30,-0.748220734,-3.29258456814,969,8,8
40,-5.7326610303,-6.46712931754,875,9,9
50,-3.68943513983,0.95583990626,66,8,8
60,-7.38606114207,-7.65397541435,144,8,8
70,-3.57768944599,1.13014274292,43,7,7
80,-7.10302986609,-7.51484715525,1185,9,9
90,-6.11919097002,-0.479379874764,138,8,8
100,-5.51688783347,-2.83874400121,547,8,8
110,-7.64465170176,-7.55775261061,396,9,9
120,-5.37852766867,-4.66766280315,702,7,7
130,-5.97951763656,-7.24298286989,586,9,9
140,2.46204903093,4.32042914143,62,8,8
150,-7.23745117177,-4.21812184759,603,8,8
160,-2.34443488364,-0.724079738146,37,7,7
170,-1.61186120368,-4.0336354942,32,8,8
180,9.94586709775,0.377816452083,2,5,5
190,-5.3047383805,-0.537423755668,44,8,8
200,-8.15416619281,-5.25754052197,86,8,8
210,-5.50602029438,-7.7500092533,467,9,9
220,-5.54864487562,-2.77357477516,3759,8,8
230,-3.48756085818,-2.96938408923,258,8,8
240,-4.77868367066,-1.85339442489,303,8,8
250,-4.84886897936,-6.51146217682,284,8,8
260,-4.80442343517,8.91718406079,43,8,8
280,-5.1248250406,-3.22847804394,316,9,9
290,9.0238667407,-4.39779897574,80,7,7
300,-5.40542368054,-7.83518868042,936,9,9
310,-4.18907610727,-0.150005556094,277,9,9
320,-0.375859254804,-2.91589169881,2646,9,9
330,2.07033466021,-0.980881382386,42,8,8
340,-5.5681317074,-2.1274413698,1601,9,9
350,-6.39290391339,2.34591014088,528,7,7
360,-4.53872850811,0.0953176853927,2251,9,9
370,-4.94619285831,-5.17595512758,3425,9,9
380,-7.59631104233,-1.72518769196,402,8,8
390,-4.88076529453,-3.2220865492,611,8,8
400,-0.543460226531,0.449997071467,2,5,5
410,-1.97631458964,-4.56493954694,813,8,8
430,-4.09203785496,-0.255347564027,2848,9,9
440,-6.46729895967,2.49385479758,376,9,9
450,-5.53011663789,-5.65343050199,2778,7,7
460,-5.3749863537,-3.1054924423,3174,9,9
470,-2.05707440099,2.48962251863,573,8,8
480,-5.30109965049,-6.58597968955,286,8,8
490,-4.45686677502,-2.42918641552,382,8,8
500,-1.99379768845,0.402141282013,778,9,9
510,-4.68686028362,-4.83134633238,517,8,8
520,-6.30432595125,-0.212106657309,8474,9,9
530,10.5762396333,16.4708139405,5,5,5
